,date,value
456,2021-09-30,1604.881
457,2021-10-01,1385.991
458,2021-10-04,1399.173
459,2021-10-05,1431.18
460,2021-10-06,1451.175
461,2021-10-07,1375.863
462,2021-10-08,1371.958
463,2021-10-11,1371.958
464,2021-10-12,1367.051
465,2021-10-13,1364.701
466,2021-10-14,1445.66
467,2021-10-15,1462.297
468,2021-10-18,1477.114
469,2021-10-19,1470.739
470,2021-10-20,1493.961
471,2021-10-21,1458.605
472,2021-10-22,1403.02
473,2021-10-25,1413.188
474,2021-10-26,1423.198
475,2021-10-27,1433.37
476,2021-10-28,1384.684
477,2021-10-29,1502.296
478,2021-11-01,1358.606
479,2021-11-02,1329.913
480,2021-11-03,1343.985
481,2021-11-04,1348.539
482,2021-11-05,1354.059
483,2021-11-08,1354.382
484,2021-11-09,1377.197
485,2021-11-10,1448.623
486,2021-11-11,1448.623
487,2021-11-12,1417.643
488,2021-11-15,1391.657
489,2021-11-16,1466.857
490,2021-11-17,1520.0
491,2021-11-18,1584.097
492,2021-11-19,1575.384
493,2021-11-22,1573.769
494,2021-11-23,1571.98
495,2021-11-24,1452.897
496,2021-11-25,1452.897
497,2021-11-26,1451.108
498,2021-11-29,1459.339
499,2021-11-30,1517.956
500,2021-12-01,1427.347
501,2021-12-02,1448.585
502,2021-12-03,1475.464
503,2021-12-06,1487.996
504,2021-12-07,1455.038
505,2021-12-08,1484.192
506,2021-12-09,1500.027
507,2021-12-10,1507.147
508,2021-12-13,1599.768
509,2021-12-14,1584.488
510,2021-12-15,1621.097
511,2021-12-16,1657.626
512,2021-12-17,1704.586
513,2021-12-20,1758.041
514,2021-12-21,1748.285
515,2021-12-22,1699.277
516,2021-12-23,1577.78
517,2021-12-24,1577.78
518,2021-12-27,1580.347
519,2021-12-28,1637.064
520,2021-12-29,1642.506
521,2021-12-30,1696.476
522,2021-12-31,1904.582
523,2022-01-03,1579.526
524,2022-01-04,1495.692
525,2022-01-05,1492.787
526,2022-01-06,1510.553
527,2022-01-07,1530.096
528,2022-01-10,1560.421
529,2022-01-11,1527.02
530,2022-01-12,1536.981
531,2022-01-13,1636.742
532,2022-01-14,1598.887
533,2022-01-17,1598.887
534,2022-01-18,1597.137
535,2022-01-19,1656.576
536,2022-01-20,1678.931
537,2022-01-21,1706.127
538,2022-01-24,1614.002
539,2022-01-25,1599.502
540,2022-01-26,1613.046
541,2022-01-27,1583.895
542,2022-01-28,1615.021
543,2022-01-31,1654.85
544,2022-02-01,1584.109
545,2022-02-02,1626.895
546,2022-02-03,1640.397
547,2022-02-04,1642.892
548,2022-02-07,1679.932
549,2022-02-08,1674.61
550,2022-02-09,1653.153
551,2022-02-10,1634.146
552,2022-02-11,1635.826
553,2022-02-14,1666.232
554,2022-02-15,1608.494
555,2022-02-16,1644.134
556,2022-02-17,1647.202
557,2022-02-18,1674.929
558,2022-02-21,1674.929
559,2022-02-22,1699.432
560,2022-02-23,1738.322
561,2022-02-24,1650.399
